Tweet_id,Tweet,DYNAMIC,EPISODIC,GENERIC,HABITUAL,NON-GENERIC,STATIC,STATIVE
139," not me my friend. you would have seen my tweet but withdrawing support yesterday i hope.
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
140,". really?! you need to give tv series a chance to grow. you are sucky for canceling . #allegiance #allegiancenbc .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
141,"cheat day! <happy> haven't eaten a heavy meal for a very long time and i think i deserve this! .
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
142,"what happens when 's speech gets dropped on the floor... ? (spoiler: he's still brilliant/on top form) .
",0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
143,"i love having an bumper sticker on my car <love> .
",0.0,0.5,0.0,0.0,1.0,0.5,1.0
144,"transportation safety board has been warning about runway accidents since 2010 .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
145,"international women's day! what strong female past or present inspires you? .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
146," you have my back #ratings #cringeville #imgay .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
147,"i don't know what the fuck to do .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
148,"making the same mistakes hoping you'll understand .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
149,"like i remember i used to dislike her for no reason but nah i was dumb she's adorable and really nice and her songs are great ok .
",0.25,0.0,0.0,0.25,1.0,0.75,0.75
150,"im not on here alot lol .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
151,"i'd like to blame it all on life .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
152," please help temporary foreign workers gain a path to citizenship. filipinos are assets to canada and deserve better.
",0.4,0.0,0.6,0.4,0.4,0.6,0.6
153,"we often destroy the world's real wealth to create an illusion of wealth. confusing symbol and substance. -the...
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
154,"the perfume ? .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
155," holy fuck can u get a ride to claw's? we're hanging out.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
156,"~ the fault in out stars .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
157,"i don't like people .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
158,"first news report would have the black cops name next to the white victims name. grade point average. &amp; favorite hobbies. #fuckem .
",0.0,0.0,0.0,1.0,1.0,0.0,1.0
159," please look at this it's not mine but it's amazing x176 .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
160,"word hombre. #bless! : preciate dat. i haven't heard u bt i heard abt u frm sum1 i respect! salute .
",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
161,"succubus can be a fun pet haha! .
",0.0,0.0,1.0,0.0,0.0,1.0,1.0
162," love u lots .
",1.0,0.0,1.0,0.0,0.0,1.0,0.0
163," u piff ting ((hope today went well)) .
",0.5,0.5,0.5,0.0,0.5,0.5,0.5
164," - of lovers dying because..oh glob. that's fucking right. i'm made of bubblegum. here's the kicker.. the heart is a - .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
165,"do all things with love.. <happy-tears> .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
166,"especially all you twitter rappers y'all ain't allowed to call nobody's shit trash. y'all the worst.
",0.25,0.25,0.0,0.0,1.0,0.75,0.75
167,"me: ok i want my life together .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
168," surely not! it's a joke right? right?! .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
169,"#leo : what most others like you is that ability to have people around you. the gift of speech. to be fair with people .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
170," isn't wales pretty much mainly labour already? you'd think they'd be up for a change! .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
171,"gosh i hate every guy on planet earth .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
172," hahahahhahaa i'm dying .
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
173,"i'm probably going crazy for the rest of my life. thanks.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
174,"music make ya lose control .
",1.0,0.5,0.0,0.5,1.0,0.0,0.0
175," eva? jk hahahaha .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
176,"fuck off with your eastenders shit .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
177," crazy fun or crazy scary? .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
178,"the miracle would be finding a match in one person. in all other aspects as well. emotionally. intellectually. spiritually. and physically.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
179," looks like a backstreet boy.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
180,"hate working whilst there's football on..
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
181," a piercing don't mean shit .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
182,"be like jesus.since jesus knew god had a plan for his life.he could put up with anything along the way!he kept running towards his greater! .
",0.5,0.16666666666666666,0.0,0.0,1.0,0.8333333333333334,0.5
183,"me and my brothers were almost at the park and one of my brothers was like .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
184," i think you and i see different things when we look at those plots. cool <happy> .
",0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333
185," but in between you get a lot of msr. lol explicit or implicit. that never stopped mulder/scully's romance from killing us. <laugh> .
",1.0,0.5,0.0,0.5,1.0,0.0,0.0
186," i'm so proud .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
187,"#5yearsofshaktimohan shakti best dancer n actor .
",0.0,1.0,0.0,0.0,1.0,0.0,1.0
188,"i don't put up with the same bullshit .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
189,"every1 else: u ok .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
190,"new header. i dont even remember the source of the image lol .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
191,"i got the job !!!! praise god !! .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
192,"also how do i convince her that it isn't the fault of some weird satanic shit or wearing dark clothes and liking fandoms .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
193,"another win for sherlock! #emmys2014 .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
194,"the problem with feeling so happy &amp; content is one all creative people face. i guess. in my case. not conducive to tortured-novel-writing.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
195,"your true love will be your last love. all the others were just practice.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
196,"dear fool on right now. just b/c baltimore city has black leaders doesn't mean they can solve anything. blame the racist gop congress.
",0.6666666666666666,0.16666666666666666,0.0,0.0,1.0,0.8333333333333334,0.3333333333333333
197,"2/2 such radical ideas to no doubt include wearing #hijab and liberating #palestine .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
198," : best football club in the world ? #talkcsa .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
199," i'm sorry <love> ;_; .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
200,"i've been spamming harry in dms hahaha ok imma just transfer it here .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
201,"receive support. inspiration and motivation from like-minded women in our exclusive facebook group.
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
202,"munching like a mf .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
203," remember the golden (lol) rule: an arc cant end until someone says/does smth completely ooc and the plot makes u piss blood. go on .
",0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
204,"on to work i guess. wish me luck .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
205,"twitter is so annoying about not letting you send dm's to people who don't follow you like it's so inconvenient .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
206,"reece mastin is probably the best on #xfactorau this year! .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
207,"that's not the really bad part though. the really bad part is that i'm deeper in the red each paycheck .
",0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,1.0
208,": no one has ever made himself great by showing how small someone else is. - irvin himmel .
",0.5,0.0,1.0,0.0,0.0,1.0,0.5
209," -probably got them even more worried as he saw the bruises and wounds. their clothes were also - .
",0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333
210,"i hate boys that talk to you for a day and then just die and disappear .
",0.5,0.0,0.75,0.5,0.25,0.5,0.5
211,"this is the most frustrating day i've had in a long time. time for an adult beverage.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
212,"going through a lot of stress during a long time can cause you to halt your brain and completely put it in non functioning mode.
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
213,"since 2003 (when i became his fan) al never played in films about love. but lately he did the humbling. danny collins and manglehorn.
",0.8,0.4,0.0,0.2,1.0,0.4,0.2
214,"i won't say a word .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
215,"i still want a niall/5 no shame .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
216,"i still get excited when i hear the ice cream truck.
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
217,"laser target your exact audience or niche. get their attention 24/7. 99% automated. 100% effective. signup for free! .
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
218,"#sagittarius: honest. imaginative &amp;amp; outgoing.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
219,"truly a classic.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
220,"the block feature on fb. i love it. if you bully me on my own page. you will be blocked. no discussion.
",1.0,0.0,0.0,0.5,1.0,0.5,0.0
221," is this an april fools joke oh my gofdb .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
222,"tears of joy for this.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
223,"her smile #kca #votelittlemixuk .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
224,"today's at your service spotlights wood to wonderful. based in reading.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
225,"fiesta friday #ff! cuz he tweets about contests .
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
226," you know pacquiao is a world famous bigot right? hates women. gays. the lot! .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
227," *buzz* that looks like a hesitation after welcome there.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
228," thank you. i know you have experienced this shit a lot too and it sucks.
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
229,"our group presenting on #lungcancer biomarker discovery platform and on targeting bone marrow disseminated tumor cells at #acscc14. #lcsm .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
230," what a plot twist wow .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
231,"i have my first chaco tan of the summer. couldn't be happier  .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
232,"the journey is what makes the end product. dont give up on your journey. process is good .
",0.5,0.25,0.0,0.25,1.0,0.5,0.5
233,"relaxing at home. doing nothing as the evening passes me by. how wonderful.
",1.0,0.5,0.0,0.5,1.0,0.0,0.0
234,"i'm a crazy bad bitch .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
235,"i seriously can't stop thinking about you...
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
236," you have blood /all/ over you.it's kinda hot.. she spoke in a jokingly manner as she laughed .
",0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333
237,"i'm fairly disgusted with almost everyone today.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
238,"fun night with this girl in sd. a night that i'll never forget. shannon come down for a visit.
",0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
239,"be true to your work. your word. and your friends.
",0.5,0.0,0.0,0.5,1.0,0.5,0.5
240,"go follow one f my awesome followers and my idol hes amazing takes grey photos hood at his job and hes amazing .
",0.75,0.25,0.25,0.0,0.75,0.75,0.25
241,"#sagittarius greatest fear is marriage.
",0.0,0.0,1.0,0.0,0.0,1.0,1.0
242,"but public good is a faltering concept among the decision-makers in both our countries.  .
",0.0,0.0,1.0,0.0,0.0,1.0,1.0
243," liblabcon still trying to slur ukip...the public know better! .
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
244," why you got a double chin? .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
245," wasn't looking for a fight just waiting for you to finally get over this shit .
",1.0,0.0,0.0,0.5,1.0,0.5,0.0
246,"my cat constantly has to wait for me to get out of the shower &amp; screams.
",0.0,0.0,1.0,0.0,0.0,1.0,1.0
247,"you don't love someone for their looks. or their clothes. or their fancy car. but because they sing a song only you can hear.
",0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.3333333333333333
248," disagree indian devs are great but too often don't question requirements just deliver - not #agile enough #culture .
",0.5,0.0,0.75,0.25,0.25,0.75,0.5
249,"coat hangers for days .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
250,"i'm guilty. lol .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
251,"barcelona fans. you have a new cule. welcome adrian to camp nou .
",0.5,0.0,0.0,0.5,1.0,0.5,0.5
252," to flaunt them in front of everyone. lol.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
253,"excited for this tomorrow!! .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
254," ms snellgroves room .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
255,"avoid consumptive activities with your child; instead of watching a children's show with them. tell them to write social stories .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
256,"lambo pilot. hop inside it. #fifthharmony bo$$ #stuckinourheads  .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
257," i fucking love this omggfgggfggfg .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
258," aha as bad as that sounds. i'll choose my pieces wisely. i don't want to regret them .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
259,"screw money for prom. i can get ny phone fixed .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
260," yea. sure. but what about you babe? .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
261,"genuinely really fancy a guy?? like it makes me nervous talking to him wat is gowin on .
",0.25,0.0,0.0,0.25,1.0,0.75,0.75
262,"mam: do you like bad boys? me: no i hate boys mam: do you like girls then? it's okay to have a bit of both. nowt wrong with it .
",0.25,0.0,0.0,0.0,1.0,1.0,0.75
263,"thanks . just feel i'd groove w so many peeps on here. it's a shame 2 me we're so quick 2 call names/use our intellects 2 skewer.
",0.3333333333333333,0.0,0.0,0.16666666666666666,1.0,0.8333333333333334,0.6666666666666666
264,"full length check for the castor oil challenge which will begin tomorrow-- .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
265,"my motivational speech for my final is a lost cause i have nothing good to say to these freshmen about high school it honestly sucks .
",0.5,0.25,0.0,0.0,1.0,0.75,0.5
266,"lol. fuck the internet.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
267," i saw this just as my girlfriend told me don't squeeze me too hard i'll fart .
",0.75,0.5,0.0,0.0,1.0,0.5,0.25
268,"be amazing today! do something amazing today! make someone else feel amazing today! happy saturday <love> sweat cardio .
",0.6,0.2,0.0,0.0,1.0,0.8,0.4
269,"smithers...release the stina xd .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
270," yeah they good .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
271," ? we want detroit to win .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
272,"lacking energy makes it impossible to think optimally &amp; this in turn makes me frustrated &amp; bored &amp; apathetic. which leads right to nihilism.
",0.6,0.2,0.0,0.0,1.0,0.8,0.4
273,"he was a bold man that first eat an oyster. - jonathan swift .
",0.5,0.0,0.5,0.5,0.5,0.5,0.5
274,"rule number 1. face your problems head on.
",0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3333333333333333
275,"wtf is this car waiting for freaking creep asf .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
276," lolz.... ok ok leave it with me!!! .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
277,"sleep? definitely not catching it tonight. cool.
",1.0,0.0,0.0,0.5,1.0,0.5,0.0
278,"ask yourself what is really important and then have the courage to build your life around your answer.
",0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333
279," more green lanternism. if only obama would engage with his opponents and show leadership. such crap .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
280," next time i see you. we should fight...no rules. i'm kickin you right in your balls.
",0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.3333333333333333
281,"why. why is there a such thing as good dick man? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
282," ok half seriously considering this though .
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
283,"a dini even fuckin wanty breathe wen the weathers like this!!!!!!!! fuckin hate this shit man .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
284," lol #ghostlygil .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
285,"love you in every way .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
286,"kim ks hair looks the spit of mine when in the process of dying it brown... not loving the bleach blonde styley i must say .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
287,"i can't think of anywhere that i would feel comfortable raising my children. especially if those children are black men in the making.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
288,"mfs will play you &amp; i still remain my loyalty .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
289," i am chill lol!! x3 .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
290,"our new homeroom teacher actually makes us do stuff... its disgusting.
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
291,"dumb move by the trading to the 49ers they wuda had the greatest receiving core in history. fuk da 49ers .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
292," they got the split. which against la. in the brewers swoon. is damn good.
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
293,"what's beef ? beef is when you make yo enemies start yo jeep .
",0.5,0.25,0.5,0.5,0.5,0.25,0.5
294," may also have people with experience who can give you statements relating to cbt .
",0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666
295," it's certainly.. euh... special.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
296,"start and end your day... please  #2thank .
",1.0,0.5,0.0,0.5,1.0,0.0,0.0
297,"seems like i'll have to stop listening to these stations cause last night i heard him on another station! and last week he was on this one! .
",0.4,0.4,0.0,0.0,1.0,0.6,0.6
298," lol i can do that! xd .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
299," follow back pls hun .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
300," lol.. more like a case of replying a but-hurt.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
301,"wow looks soo gorgeous this morning on  .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
302,"to each his own but each of them is known to steal or rob ya .
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
303,"making dalton sleep with me tonight if we are watching as above so below .
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
304," not talking bout the g i'm talking about supposedly dick riding lol like what .
",0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
305," you're /so/ lucky i like you or i would splash you again in stead of kissing you she smiled against his lips as she spoke .
",1.0,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.0
306,"discarding &gt;20.000 words is really minuscule in the grand scheme of things.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
307,"you hate being alone when you ain't the only one .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
308," god bless you .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
309,"so proud of our very own sweat cardio dedicated member for earning this award! liz simmons placed 1st placed in...
",0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666
310," thats copyright im afraid im gonna have to arrest you under the charge of meddling with a perfect relationship .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
311,"everyone just leave me alone. sorry i posted any thoughts or reminders i'm alive.
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
312,"loving all the new fall product from gold canyon #candles #directsales .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
313,"#sagittarius must discuss their thoughts. they find the opinion of others important. but they have problems heeding others advice.
",0.75,0.5,0.0,0.0,1.0,0.5,0.25
314," never fear. not fooled-this guy is the scourge of earthworms (&amp; my shoes) when it rains .
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
315," is awesome. and no one can stop his awesomeness.
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
316,"i love it when i actually enjoy my homework.
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
317," only speculation so far. but from what i could gather many people criticised him for black widow's sexist portrayal in age of ultron.
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
318,"i have no pictures. just know it was amazing.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
319,"tomorrow as my first day being 17 i have to wake up at 6:30 take the sats and then go to work i just love responsibilities .
",0.5,0.0,0.0,0.5,1.0,0.5,0.5
320,"we could b unhappy together boii .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
321," exactly why he stayed with the chiefs. nobody else was paying him that. especially not the lowballing giants .
",1.0,1.0,0.0,0.0,1.0,0.0,0.0
322,"encourage your child to be creative in the way they see society and their role in society.
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
323," i don't forsee blow up like mad yelling but unleashing his feelings he's bottled up in a very emotional manner .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
324," oh i cut my hair a few months ago. my picture is outdated. cause my hair is a centimeter long now .
",0.5,0.25,0.0,0.25,1.0,0.5,0.5
325," thanks brazilian cousin i miss you .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
326,"fav this tweet if your going to the doncaster reptile show hope to see some really good breeders there (september) .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
327,"note i say my boyfriend yes mine can you not .
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
328,"#starbucksraceconversations in the am when i have no caffeine in my system-- believe me: you don't want to try that with me. #starbucksfail .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
329,"my mom be talking to someone and says shanza will go do it ahhh no tf shanza won't. shanza doesn't want to do shit.
",0.4,0.2,0.0,0.0,1.0,0.8,0.6
330," lol nigga trippin paranoid and shit .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
331," wow that sounds bigtime. snider is bringing it lately.
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
332,"fuck fuckin youtube. piece ae shite .
",1.0,0.5,0.0,0.5,1.0,0.0,0.0
333," ummmm..... good morning!!! .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
334,"but alas. onwards we go with leeds life. that pressure gauge has been rather cranked up this week. time to rise to the challenge then <happy> .
",0.75,0.0,0.0,0.25,1.0,0.75,0.25
335," btw... those nine grandchildren on your page.... impressive!! good info. share.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
336,"would you still love me anyway? .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
337,"literally everyone fuck off please .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
338," it's pretty postmodern too. frame the picture. sell as art.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
339," yeah true but my reaches were giving them all this info about it and convincing them and they were just like we don't care .
",0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666
340," just be cute for work and leave straight from work. you know i don't go till like 10:30 anyway.
",0.25,0.0,0.0,0.0,1.0,1.0,0.75
341,"one of the most scariest experiences i ever had to face . how do i be strong when i'm so weak !? .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
342,"a radically new approach looks good on paper because you reali... more for taurus .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
343,"happy texas independence day---- aaaaooowwww!! love texas <love> .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
344," beautiful indeed... <happy> .
",1.0,0.0,0.0,1.0,1.0,0.0,0.0
345," #madbum will likely finish. no one warming up in the bullpen for sf.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
346," many of my neighbors are muslim. mothers. fathers. children - wonderful loving people. they fear people like you.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
347,"did you miss this? put life into perspective and appreciate small pleasures .
",0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666
348,"#tap is an intricate art form. i'm so tired of hearing people undermining it as a dance style. #mypassion .
",0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666666
349,". it absolutely is. and bp is still trying to weasel out of paying what they owe for damages #criminals .
",0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666
350,"im scared of my self .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
351,"okay so maybe i over reacted but maybe it's best i don't keep in contact with you.
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
352,"life is good. god is great and i have absolutely no complaints! <happy> .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
353,"at some point. i discovered the staring at my pores in a magnifying mirror was an aid to creativity. #amwriting #writingtips .
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
354,"i'll just steal your food .
",1.0,0.0,0.0,0.0,1.0,1.0,0.0
355," he just said its not funny if you're not inneubriated .
",0.5,0.5,0.0,0.0,1.0,0.5,0.5
356," very disappointed in the lack of legacy coverage. standard is fun but not for 2 days a week.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
357," the country that gets kicked around but plays such an important role in the world. what a metaphor. #wahwah .
",1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0
358," just caught up today. this new place they are at is very weird! .
",0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666
359,"nhra driver larry dixon suffered a horrific crash in gainesville today and walked away.
",1.0,0.5,0.0,0.0,1.0,0.5,0.0
360,"happy birthday thankfully for u mariota did not go the philly. it would be too unfair to play as them in madden .
",0.5,0.0,0.0,0.0,1.0,1.0,0.5
361,"2 people followed me and 2 people unfollowed me // automatically checked by .
",1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0
362," i cannot understand why in the face of this type of criticism the bbc foes not recruit from a more diverse pool. they are 2cosy .
",0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.3333333333333333
363,"pray that the pain in my throat and neck heal. please don't let this turn into something worse....
",0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333
364," this is an even better typo .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
365,"it's cool. i'm used to getting fucked over. i'll eventually get over it like i usually do.
",0.75,0.0,0.0,0.5,1.0,0.5,0.25
366,"dude playing football in the rain fuck yes .
",1.0,0.0,1.0,0.0,0.0,1.0,0.0
367," ur weird as fuck .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
368,"if you knew nothing of love and wiggins prior and watched this game you would probably say the cavs are insane for making that trade .
",0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333
369,"#throwbackthursday e.13th street lit up for the #cleveland electrical expo. may 1914. thomas edison did the honors.
",0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333
370," i'm patrick. nice to meet you.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
371,"#sagittarius are not a fan of bullshit.
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
372,"literally hate elyria high and my lunch period .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
373,"even in darkness. it is possible to create light. ~elie wiesel .
",0.0,0.0,0.0,0.0,1.0,1.0,1.0
