Tweet,EVENT,GENERALIZING_SENTENCE,GENERIC_SENTENCE,IMPERATIVE,QUESTION,REPORT,STATE,labels_for_settingA
"i'm sorry but i'm the type of girl you can compliment and i won't believe you. but you say something mean i will remember forever.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"knowing i have such a good lay in tomorrow is just so so good .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" exactly my point .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"baby lion ~ proud walk .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"he chuckled while pulling on kayla's leash come. to the study (dms) with you.",0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,1
"despite all my sarcasm .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"they always look at my keys funny because i have a spine on my keyring .",0.0,0.4,0.0,0.0,0.0,0.0,0.6,1
"even a fool who keeps silent is considered wise; when he closes his lips. he is deemed intelligent. - proverbs 17:28 (esv).",0.2631578947368421,0.0,0.5789473684210527,0.0,0.0,0.0,0.15789473684210525,1
" di uyy!! si aileen un. ung mabantot na lechon kawali hahhahah .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
" is this the missing 11th commandment .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
" god forbid you talk to me again .",0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,1
"sometimes. all i can do is laugh to keep myself from crying.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"prank call monday's!!! i'll prank call yo mamma just download percolate by catchy hooks on itunes. dm me your number.",0.0,0.0,0.0,0.3636363636363637,0.0,0.0,0.6363636363636364,1
" au gabon!!! #chevalelegantsanscerveau mdr .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"know yourself better before other gives you their description.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"i wouldnt want marijuana to be legalized cuz they'd probably stop selling that shit at 12 too #iwantbeerrightnow .",0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.5789473684210527,0
": why is it so easy to recognize the mistakes of others. but so difficult to see our own? .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"edward freaking james olmos on . this show just got 10 times better! #agentsofshield #commanderadamaforever  .",0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1
" maybe he's been trying to talk to her in a delicate way about it and she's been shutting him down.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"happy birthday to my sister in law! couldn't ask for a better family <happy> .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"sitting down to watch 's wagner &amp; me on netflix. it looks like it explores my own mixed feelings on the composer.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"the good and the bad.. i care to differentiate them..to learn..to understand how things really are! you're on my bad side now! u shud know! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"way to win our first game whoohooooo .",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
"if i'm writing a review. i want it to send the tweet when i save the review. not before!  .",0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.7222222222222222,0
"bored... waiting on my car being serviced...",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
" make sure u do a 10.5 .",0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1
"reading comprehension ... i love you #upcat .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"getting such a bad cold... can i please stay in bed .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
"psychology says - the key to accepting change is to let go of fear. you over think less once you've accepted that things change.",0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.8695652173913043,1
"yes nene you are a bad friend #rhoareunion #rhoa .",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
" still better than rule v draft tweets...",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"never been more jealous of the people that have just met arians .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
" i was measuring talent. and placing it on a relatable level .",0.9090909090909092,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,1
"i really cannot figure out the kind of world we are living in. smh .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
". i agree that's why i'm in favour of bringing down borders as opposed to erecting new ones. uk is all about working together .",0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,1
"i am a weak and temporary creature. made out of mud and dreams.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
" how perfect when sunscreen is her top beauty product! .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"do not spoil your child; spoiling your child is never a positive thing.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
"lrt i hate moms .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
" thats copyright im afraid im gonna have to arrest you under the charge of meddling with a perfect relationship .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
"new blog post: #winterwoes: finding the bright side during dark days. it's there! #inspiration .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"advanced warfare road to a dna bomb #1: .",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
" hahahah yes. ive been lazy in saving photos though. however. i have a huge collection of his derp faces .",0.4,0.0,0.0,0.0,0.0,0.0,0.6,1
" u suck bitch don't u dare speak about him like that .",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
"#nascar late night working on . increasing odds of racing on sun from 50% to near 75% -threat of drizzle/rain diminishing .",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0
"i'm sorry. but i will have to be missing school tomorrow on account of my post-show ending grief.",0.125,0.0,0.0,0.0,0.0,0.0,0.875,0
"my nose stuffy dena bitch .",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
